# tau eta eta_joint W_out W_out_joint power power_joint
1.219999999999997442e+01 6.848025076451289550e-01 6.848168311042062140e-01 2.993362828162505762e-01 2.993425437906912512e-01 8.479781382896626335e-03 8.479958747611659325e-03
1.224999999999997513e+01 6.848036545772251404e-01 6.847941391606527928e-01 2.993368657216903816e-01 2.993327064054341902e-01 8.461819525701503794e-03 8.461701947856805489e-03
1.229999999999997407e+01 6.848027229367358304e-01 6.848375224990556065e-01 2.993365474356822764e-01 2.993517587958129944e-01 8.443908249243514685e-03 8.444337342618147071e-03
1.234999999999997300e+01 6.848041254066014050e-01 6.847339375324316135e-01 2.993372482737087781e-01 2.993065681940528799e-01 8.426101288492866825e-03 8.425237669079611511e-03
1.239999999999997371e+01 6.848029245584119629e-01 6.848615246533793499e-01 2.993368020417048747e-01 2.993624169513348088e-01 8.408337136002955528e-03 8.409056655936381422e-03
1.244999999999997442e+01 6.848044720647742389e-01 6.846939104024827305e-01 2.993375425232164266e-01 2.992892144855974212e-01 8.390680939683720779e-03 8.389326264487673851e-03
1.249999999999997335e+01 6.848032223430102761e-01 6.848735044411426998e-01 2.993370416865772654e-01 2.993677629721263056e-01 8.373064103121052870e-03 8.373923439779766553e-03
1.254999999999997229e+01 6.848045402514558733e-01 6.846941150827623446e-01 2.993376438790218419e-01 2.992893754931119643e-01 8.355551817976892073e-03 8.354204479919394646e-03
1.259999999999997300e+01 6.848036322231266793e-01 6.848703894699662564e-01 2.993372574507964234e-01 2.993664379782405849e-01 8.338085165760355383e-03 8.338897993822865645e-03
1.264999999999997371e+01 6.848044045863870277e-01 6.847261426736928058e-01 2.993375950911325578e-01 2.993033857131317532e-01 8.320711468829266808e-03 8.319760547967534892e-03
1.269999999999997264e+01 6.848040474477236073e-01 6.848651168098103259e-01 2.993374353131967869e-01 2.993641295862393692e-01 8.303396263888962112e-03 8.304136743030227780e-03
1.274999999999997158e+01 6.848042892726021735e-01 6.847625284077198948e-01 2.993375426751075929e-01 2.993192884163804468e-01 8.286160350868040231e-03 8.285655042667981404e-03
1.279999999999997229e+01 6.848043727372552514e-01 6.848699408821776746e-01 2.993375933298972891e-01 2.993662540854087339e-01 8.268994290881149026e-03 8.269786024458814638e-03
1.284999999999997300e+01 6.848043490689256219e-01 6.847828486833077433e-01 2.993376146837480878e-01 2.993282165627308977e-01 8.251898406168115332e-03 8.251639326333045504e-03
1.289999999999997193e+01 6.848046528745458383e-01 6.848802626752790168e-01 2.993377998018836861e-01 2.993708499152261115e-01 8.234877573641927184e-03 8.235786792715997159e-03
1.294999999999997087e+01 6.848045439471054374e-01 6.847889193524325790e-01 2.993378258518035739e-01 2.993309961187935464e-01 8.217922466761947570e-03 8.217734965512530146e-03
1.299999999999997158e+01 6.848050303473491862e-01 6.848788833604696480e-01 2.993381305053752772e-01 2.993704127198743015e-01 8.201044671380153944e-03 8.201929115613003710e-03
1.304999999999997229e+01 6.848047259664501452e-01 6.847951625512775919e-01 2.993381019653450492e-01 2.993339216575324757e-01 8.184226984698438415e-03 8.184112690568224463e-03
1.309999999999997122e+01 6.848055673853605807e-01 6.848567805630154659e-01 2.993385789084048731e-01 2.993609649410989837e-01 8.167491921102460611e-03 8.168102726905846281e-03
1.314999999999997016e+01 6.848048181638524134e-01 6.848080470065878167e-01 2.993383564408300668e-01 2.993397678159430697e-01 8.150806165849705520e-03 8.150844596758161087e-03
1.319999999999997087e+01 6.848061347791210007e-01 6.848266271370806457e-01 2.993390242550261204e-01 2.993479817717958902e-01 8.134212615625720580e-03 8.134456026407506368e-03
